,Unnamed: 0.1,Unnamed: 0,comment,sentimen
437,437,437,bro pewdeipie i have a question ca i call you pewds and bro you look buff let me see your muscle bro you look like you have 100 muscle,neutral
438,438,438,felix is a case study,neutral
439,439,439,felix living his good ending life,positive
440,440,440,1212 i didnt know the video ran for 2 hoursi kept it on loop,neutral
441,441,441,ib is one of my favorite games and playthroughs of his so happy for that call back so many years later ,positive
442,442,442,w,neutral
443,443,443,adorable he shall always receive healing by my authority jnotch by order i give to protect him from animals in the kingdomrhesus globalme,positive
444,444,444,these vlogs have become my new favorite type of videos pewds does i used to miss him doing lets plays but im over that now and really enjoy his adventures in japan especially now with baby bjorn ,positive
445,445,445,,neutral
446,446,446,stay blessed pewds,neutral
447,447,447,feeling blessed watching this like there are still kind people and places in the world,positive
448,448,448,this feels like metroman at the end of megamind but in a heartwarming way idk that made sense in my head,neutral
449,449,449,thank you so much for allowing us to continue to see into your life  for caring so much about us we all grew up with you and you raised a lot of us too it means the world to have shared that with you and now your son,positive
450,450,450,that baby is handsome ,positive
451,451,451,i pray one day i can follow in your footsteps felix god bless you marzia and your lil munchkin,neutral
452,452,452,its crazy that ive been watching you since i was a kid and im 19 now with a baby a couple months older than bjorn,negative
453,453,453,does anyone remember the pewdiepie bridge incident,neutral
454,454,454,your baby is cute,positive
455,455,455,felix man your succesful i wish i had subs unlike me you got 111 million bro you do a lot of hardwork your the best,positive
456,456,456,what about beastmaster 64 in japancongtats on the baby,neutral
457,457,457,i have been watching felix for so damn long this feels so insane waaah i am so happy,negative
458,458,458,we all know u got that damn kid,neutral
459,459,459,hello pewdiepie i heard somewhere it would help to put the baby on your chest you should look it up,neutral
460,460,460,why are you still ducking the rackaracka rematch ping pong match,neutral
461,461,461,literally idk why but im crying looking at bjorn he doesnt even know it but hes already loved by millions of people around the worldseeing felix and marzia grow up over he yrs has been so rewarding,positive
462,462,462,859 omg i miss ib this is a sign poods u should replay it honestly now that its out on steam that game is sooo good,positive
463,463,463,ma boi going to japan epic,positive
464,464,464,eterno hijo de mrbeast,neutral
465,465,465,,neutral
466,466,466,not him referring it to watching a baby grow up as a simulator omg haha,positive
467,467,467,man this kid is gonna know italian sweddish english and japanese imagine xd,neutral
468,468,468,ang cute,positive
469,469,469,11th october 2023while on the shinkansen from kyoto to tokyo about to reach minato city,neutral
470,470,470,ahhhh its the best         my baby took her first step yesterday and nothing compares to watching your little one grow up,positive
471,471,471,pewdi is looking more and more stereotypical swedish with age ,positive
472,472,472,pewdadpie,neutral
473,473,473,when are you going to play a video game,negative
474,474,474, ,neutral
475,475,475,      ,neutral
476,476,476,so why are you posting ur child this isnt right to do i hate how normal it is to post your child okay u love your child like a normal person stop posting ur child without their consent,positive
477,477,477,its really cool to see your babieskids meet milestones,positive
478,478,478,so great keep enjoying bjorn  each other,positive
479,479,479,,neutral
480,480,480,so heartwarming,neutral
481,481,481,bro is so handsome,positive
482,482,482,this is so adorable i dropped everything i was doing to see this,positive
483,483,483,622 it always catches me off guard when felix talks russian i keep forgetting he knows a couple of things and he randomly brings up the fact they he know and can speak russian,negative
484,484,484,felix recent videos just make me green with jealousy,negative
485,485,485,the random russian language caught me by surprise ngl had to rewind,negative
486,486,486,past videos were better,positive
487,487,487,one lucky kid having felix and marzia as parents im sure hell have a great life bjorn will have millions of peoples love,positive
488,488,488,endlich bekommen wir ein shoutout danke pewdiepie,neutral
489,489,489,youre the best ,positive
490,490,490,his life is goals,neutral
491,491,491,623     ,neutral
492,492,492,i get tears of joy ,positive
493,493,493,,neutral
494,494,494,so lovely,positive
495,495,495,bjorn has to make his own legend of arnold series,positive
496,496,496,cant wait for his kid to find out his youtube channel,neutral
497,497,497,i remember as a kid reading that train book you were reading to bjorn crazy to think how much time has passed,negative
498,498,498,this is absolutely the cutest video ever bjrn is so cute 3 3 yooo ib exibition i loooove that game 3,positive
499,499,499,babies are so ugly but bjrn is still cute,negative
500,500,500,its a breath of fresh air knowing one of my top favorite youtubers of all time enjoying his life and has a family nothing could be any better than this,positive
501,501,501,this warms my heart ive been watching felix for over 10 years i cant believe hes a dad now and marzia is a mom its like i watched a big brother grow up im so happy for you three and your beautiful family,positive
502,502,502,so sweet 3,positive
503,503,503,lol pewds going to be able to do happy wheels irl in the future lol,positive
504,504,504,mrbeast    ,neutral
505,505,505,im literally crying hes so cute ,positive
506,506,506,hope the kid is fine out of camera,positive
507,507,507,japan is dream,neutral
508,508,508,beautiful baby congrats from the heart,positive
509,509,509,someone make a gretel gets grounded series,neutral
510,510,510,request gretel gets grounded for nothing,neutral
511,511,511,cant wait to see bjorn reacting to your bridge incident,neutral
512,512,512,,neutral
513,513,513,i watched this with a smile the whole time i think everyone is so happy for you guys love watching yalls journey as parents such a beautiful thing ,positive
514,514,514,bjorn is gonna look majestic when he gets older,positive
515,515,515,felix reminiscing about ib gave me huge waves of nostalgia,positive
516,516,516,        ,neutral
517,517,517,i wanna see how he resembles you two as he grows up ,neutral
518,518,518,you disrespect me you disrespect my family you call us stinky poopy babiesyou punched my wifeyou kicked my baby you kicked my fooken babyyou ate our dogyou ate our house,neutral
